Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-09-16 00:00:00-04:00,145.04244981377065,145.56031777444971,143.85037245648,145.38442993164062,68034100,0.0,0.0
2021-09-17 00:00:00-04:00,145.4137565229727,145.4137565229727,142.423782481279,142.7169189453125,129868800,0.0,0.0
2021-09-20 00:00:00-04:00,140.50868223734292,141.52487196661303,138.0365905336095,139.66836547851562,123478900,0.0,0.0
2021-09-21 00:00:00-04:00,140.6356810985669,141.29035906389458,139.51200859720305,140.14712524414062,75834000,0.0,0.0
2021-09-22 00:00:00-04:00,141.14376881169068,143.0784456211062,140.41093510559722,142.51173400878906,76404300,0.0,0.0
2021-09-23 00:00:00-04:00,143.29342671393508,143.71359250338787,142.30654925147212,143.4693145751953,64838200,0.0,0.0
2021-09-24 00:00:00-04:00,142.32606533068824,144.0946347683932,142.22834821641814,143.55722045898438,53477900,0.0,0.0
2021-09-27 00:00:00-04:00,142.14045701354505,142.6192471706429,140.52822848156046,142.04273986816406,74150700,0.0,0.0
2021-09-28 00:00:00-04:00,139.97129859054854,141.43696663861712,138.44700620608467,138.66197204589844,108972300,0.0,0.0
2021-09-29 00:00:00-04:00,139.2091369382953,141.14381437221513,138.7792053064143,139.56089782714844,74602000,0.0,0.0
2021-09-30 00:00:00-04:00,140.37185613978193,141.07537768507382,138.0463257589815,138.26129150390625,89056700,0.0,0.0
2021-10-01 00:00:00-04:00,138.65216064526572,139.64881887167329,135.9260252404235,139.38499450683594,94639600,0.0,0.0
2021-10-04 00:00:00-04:00,138.51535016597074,138.95506236159227,135.1052398519007,135.955322265625,98322000,0.0,0.0
2021-10-05 00:00:00-04:00,136.29733265175278,138.98439014714222,136.1703033445533,137.8802490234375,80861100,0.0,0.0
2021-10-06 00:00:00-04:00,136.27775625309343,138.8964081885175,135.20292752763442,138.74984741210938,83221100,0.0,0.0
2021-10-07 00:00:00-04:00,139.78561391612965,140.91906720020722,139.4533994772065,140.01034545898438,61732700,0.0,0.0
2021-10-08 00:00:00-04:00,140.73341358342566,140.87997439192273,139.2970580219821,139.6292724609375,58773200,0.0,0.0
2021-10-11 00:00:00-04:00,139.0137174402137,141.49557516408288,138.56423939549762,139.54135131835938,64452200,0.0,0.0
2021-10-12 00:00:00-04:00,139.9517211619384,139.97126757292082,137.8118439004276,138.27108764648438,73035900,0.0,0.0
2021-10-13 00:00:00-04:00,138.00729369519374,138.16362027198588,136.01397701826,137.68484497070312,78762700,0.0,0.0
2021-10-14 00:00:00-04:00,138.85736070158842,140.58685278975153,138.27108764845218,140.46958923339844,69907100,0.0,0.0
2021-10-15 00:00:00-04:00,140.4793699361988,141.58349614959462,140.22531132197605,141.52487182617188,67940300,0.0,0.0
2021-10-18 00:00:00-04:00,140.1666871499396,143.47909561279081,139.88333128324254,143.19573974609375,85589200,0.0,0.0
2021-10-19 00:00:00-04:00,143.64518755891186,145.75575243725564,143.1957245202807,145.35513305664062,76378900,0.0,0.0
2021-10-20 00:00:00-04:00,145.29653919398467,146.32250968957678,144.72981249251907,145.84371948242188,58418800,0.0,0.0
2021-10-21 00:00:00-04:00,145.40396134534794,146.21496568738968,144.485474140878,146.05862426757812,61421000,0.0,0.0
2021-10-22 00:00:00-04:00,146.26385487822307,146.74263007605518,145.23788459644618,145.2867431640625,58883400,0.0,0.0
2021-10-25 00:00:00-04:00,145.27696242983234,145.95117189778182,144.24122639888336,145.23788452148438,50720600,0.0,0.0
2021-10-26 00:00:00-04:00,145.91212476055014,147.3875583918874,145.59944178965912,145.90235900878906,60893400,0.0,0.0
2021-10-27 00:00:00-04:00,145.94139101285785,146.30291753836434,145.09130868119013,145.4430694580078,56094900,0.0,0.0
2021-10-28 00:00:00-04:00,146.39091463893837,149.66423061689264,146.29319748336883,149.07797241210938,100077900,0.0,0.0
2021-10-29 00:00:00-04:00,143.85040287273776,146.5081482073945,143.0589446865979,146.37135314941406,124953200,0.0,0.0
2021-11-01 00:00:00-04:00,145.57983400005386,146.27357475017735,144.41706903936978,145.55052185058594,74588300,0.0,0.0
2021-11-02 00:00:00-04:00,145.25741606122364,148.10081443519022,145.2476354029817,146.58628845214844,69122000,0.0,0.0
2021-11-03 00:00:00-04:00,146.94783044977856,148.49166875101167,146.39088452432864,148.0226593017578,54511500,0.0,0.0
2021-11-04 00:00:00-04:00,148.11062639576105,148.94116258076141,147.1921388068415,147.50482177734375,60394600,0.0,0.0
2021-11-05 00:00:00-04:00,148.6300964838691,148.93344079375584,146.83937063089465,148.03318786621094,65463900,0.22,0.0
2021-11-08 00:00:00-05:00,148.16042562432813,148.3169952703634,146.93725326087116,147.21124267578125,55020900,0.0,0.0
2021-11-09 00:00:00-05:00,146.9763488953236,148.17994599827716,146.83935422451017,147.57325744628906,56787900,0.0,0.0
2021-11-10 00:00:00-05:00,146.80023551358215,146.9078752619248,144.67681041564214,144.74530029296875,65187100,0.0,0.0
2021-11-11 00:00:00-05:00,145.76298280044355,146.22288178403127,144.5104408038777,144.6963653564453,41000000,0.0,0.0
2021-11-12 00:00:00-05:00,145.24438797954153,147.17210903147864,144.31477986704056,146.7709197998047,63804000,0.0,0.0
2021-11-15 00:00:00-05:00,147.14273967083543,148.620341460146,146.22291165316477,146.7806854248047,59222800,0.0,0.0
2021-11-16 00:00:00-05:00,146.72193826652372,148.23867461686362,146.1348097014568,147.75918579101562,59256200,0.0,0.0
2021-11-17 00:00:00-05:00,147.75923582189736,151.67338776419928,147.74945581731131,150.19580078125,88807000,0.0,0.0
2021-11-18 00:00:00-05:00,150.4110299216061,155.26456834184324,149.765191484069,154.4817352294922,137827700,0.0,0.0
2021-11-19 00:00:00-05:00,154.2664794451428,157.5641620110988,153.1705218782956,157.104248046875,117305600,0.0,0.0
2021-11-22 00:00:00-05:00,158.21000213967926,162.14372871908944,157.54460352782965,157.56417846679688,117467900,0.0,0.0
2021-11-23 00:00:00-05:00,157.66200120676388,158.3274146566765,155.64621578340464,157.94578552246094,96041900,0.0,0.0
2021-11-24 00:00:00-05:00,157.29995411244806,158.66012108108276,156.2137765381209,158.46441650390625,69463600,0.0,0.0
2021-11-26 00:00:00-05:00,156.14526203093936,157.00636502097973,153.0041495633598,153.44448852539062,76959800,0.0,0.0
2021-11-29 00:00:00-05:00,155.9495652762871,157.73051124922804,155.38201155737082,156.8009033203125,88748200,0.0,0.0
2021-11-30 00:00:00-05:00,156.55625589116394,161.96756831221649,156.48775108343634,161.75228881835938,174048100,0.0,0.0
2021-12-01 00:00:00-05:00,163.88548659020162,166.64497001692308,160.99880341826756,161.23365783691406,152052500,0.0,0.0
2021-12-02 00:00:00-05:00,155.33308223247562,160.6758897940943,154.41325439149716,160.24533081054688,136739200,0.0,0.0
2021-12-03 00:00:00-05:00,160.4997512359703,161.41957902573364,156.29203631008477,158.3665313720703,118023100,0.0,0.0
2021-12-06 00:00:00-05:00,160.76397340255957,164.27693555746282,160.7541933995356,161.77188110351562,107497000,0.0,0.0
2021-12-07 00:00:00-05:00,165.45116789916563,167.89751232351225,164.72704457429052,167.50608825683594,120405400,0.0,0.0
2021-12-08 00:00:00-05:00,168.43568937410808,172.18349034092375,167.03637277945757,171.32237243652344,116998900,0.0,0.0
2021-12-09 00:00:00-05:00,171.15603176332104,172.9565375380552,170.18727407030087,170.81353759765625,108923700,0.0,0.0
2021-12-10 00:00:00-05:00,171.4496116481563,175.77474686026093,170.9407678198788,175.59860229492188,115402700,0.0,0.0
2021-12-13 00:00:00-05:00,177.2328013708556,178.221134326904,171.76277742360364,171.96827697753906,153237000,0.0,0.0
2021-12-14 00:00:00-05:00,171.48876932392616,173.92533410356964,168.51402063695375,170.58851623535156,139380400,0.0,0.0
2021-12-15 00:00:00-05:00,171.3517820953112,175.6475631254731,168.6118728318842,175.4518585205078,131063300,0.0,0.0
2021-12-16 00:00:00-05:00,175.43221959715143,177.25230012898882,167.0852950701425,168.56288146972656,150185800,0.0,0.0
2021-12-17 00:00:00-05:00,166.28294252078598,169.74697513874438,166.0481029746897,167.46697998046875,195432700,0.0,0.0
2021-12-20 00:00:00-05:00,164.66835958996737,166.91899978685493,163.86596626176092,166.1068115234375,107499100,0.0,0.0
2021-12-21 00:00:00-05:00,167.87793543850688,169.48273676499653,165.49030091905374,169.27725219726562,91185900,0.0,0.0
2021-12-22 00:00:00-05:00,169.32620242994054,172.08568665070675,168.45530424072862,171.8704071044922,92135300,0.0,0.0
2021-12-23 00:00:00-05:00,172.07587897729215,173.05441678226669,171.50832525865067,172.49664306640625,68356600,0.0,0.0
2021-12-27 00:00:00-05:00,173.2892490658333,176.54778161213417,173.26968906108772,176.459716796875,74919600,0.0,0.0
2021-12-28 00:00:00-05:00,176.29336988152778,177.43825729141835,174.69834852343934,175.44203186035156,79144300,0.0,0.0
2021-12-29 00:00:00-05:00,175.48119097181373,176.75329313798875,174.3167285642682,175.53012084960938,62348900,0.0,0.0
2021-12-30 00:00:00-05:00,175.61818975957434,176.69458737092964,174.26780274374727,174.3754425048828,59773000,0.0,0.0
2021-12-31 00:00:00-05:00,174.2677857929612,175.38331824017646,173.45559766181222,173.7589569091797,64062300,0.0,0.0
2022-01-03 00:00:00-05:00,174.01337226981713,178.95499096160628,173.895952516217,178.10365295410156,104487900,0.0,0.0
2022-01-04 00:00:00-05:00,178.71035458130368,179.01369889567948,175.2756775127618,175.84323120117188,99310400,0.0,0.0
2022-01-05 00:00:00-05:00,175.75516158524204,176.3031403228598,170.8918278919333,171.1658172607422,94537600,0.0,0.0
2022-01-06 00:00:00-05:00,168.99347567343597,171.53767993498516,167.95622799076347,168.30850219726562,96904000,0.0,0.0
2022-01-07 00:00:00-05:00,169.17940193566972,170.40257420223315,167.35932100577125,168.474853515625,86709100,0.0,0.0
2022-01-10 00:00:00-05:00,165.45116232460057,168.79775959259328,164.5606894006289,168.49441528320312,106765600,0.0,0.0
2022-01-11 00:00:00-05:00,168.62161391540354,171.42021724210562,167.15380744997546,171.32237243652344,76138300,0.0,0.0
2022-01-12 00:00:00-05:00,172.3400901249927,173.3773379097134,171.06800280036754,171.76275634765625,74805200,0.0,0.0
2022-01-13 00:00:00-05:00,172.0073621746904,172.82933029006384,168.10299122971512,168.49441528320312,84505800,0.0,0.0
2022-01-14 00:00:00-05:00,167.66266389110206,170.05029852382498,167.4180294399018,169.3555450439453,80440800,0.0,0.0
2022-01-18 00:00:00-05:00,167.82900716362772,168.83689986985863,165.77408681023036,166.1557159423828,90956700,0.0,0.0
2022-01-19 00:00:00-05:00,166.3514456378891,167.40826837840387,162.37858408989868,162.662353515625,94815000,0.0,0.0
2022-01-20 00:00:00-05:00,163.3962221186515,166.0382709410417,160.6563135530504,160.97923278808594,91420500,0.0,0.0
2022-01-21 00:00:00-05:00,160.89115642180548,162.76016689126735,158.81666141018044,158.92430114746094,122848900,0.0,0.0
2022-01-24 00:00:00-05:00,156.58562410189697,158.81668910799385,151.37979580013618,158.15127563476562,162294600,0.0,0.0
2022-01-25 00:00:00-05:00,155.56795099632697,159.26682305990172,153.65002507588994,156.3507843017578,115798400,0.0,0.0
2022-01-26 00:00:00-05:00,159.99093736491258,160.8618354481178,154.43284958250229,156.26271057128906,108275300,0.0,0.0
2022-01-27 00:00:00-05:00,158.96346843901696,160.32363543352318,154.88296745549835,155.80279541015625,121954600,0.0,0.0
2022-01-28 00:00:00-05:00,162.1534624861329,166.69387607904403,159.30591465835965,166.67430114746094,179935700,0.0,0.0
2022-01-31 00:00:00-05:00,166.5079843021577,171.2441033483954,165.87192581665457,171.02882385253906,115541600,0.0,0.0
2022-02-01 00:00:00-05:00,170.27538954650115,171.08757786653237,168.6118779567779,170.86251831054688,86213900,0.0,0.0
2022-02-02 00:00:00-05:00,170.99946801633135,172.10522042730014,169.60994623393472,172.06607055664062,84914300,0.0,0.0
2022-02-03 00:00:00-05:00,170.73526997176376,172.45750604377838,168.4259201826274,169.18917846679688,89418100,0.0,0.0
2022-02-04 00:00:00-05:00,168.20937580635172,170.58046717103358,167.22959142271642,168.905029296875,82465400,0.22,0.0
2022-02-07 00:00:00-05:00,169.36552707422473,170.43348845120025,167.49413533637534,168.18978881835938,77251200,0.0,0.0
2022-02-08 00:00:00-05:00,168.2583925780297,171.80522273077705,167.96445422996524,171.2957305908203,74829200,0.0,0.0
2022-02-09 00:00:00-05:00,172.49108438879807,173.07894618735656,171.36432311182244,172.7164306640625,71285000,0.0,0.0
2022-02-10 00:00:00-05:00,170.6196718007765,171.93257943938036,168.08203354026793,168.6405029296875,90865900,0.0,0.0
2022-02-11 00:00:00-05:00,168.84625725787345,169.58109560057568,164.64297356543503,165.23085021972656,98670700,0.0,0.0
